entity_type,entity_id,risk,code,detail
trade,T0002171,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002170,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002188,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002250,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002251,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002242,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002268,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002267,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002230,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002234,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002238,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002224,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002218,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002215,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002322,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002319,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002329,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002310,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002324,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002298,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002275,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002284,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002300,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002293,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002291,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002297,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002370,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002331,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002341,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002343,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002348,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002360,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002352,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002356,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002401,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002395,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002394,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002417,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002411,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002439,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002414,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002420,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002429,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002423,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002475,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002486,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002489,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002472,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002449,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002469,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002467,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002527,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002521,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002508,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002528,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002530,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002523,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002499,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002498,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002562,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002574,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002581,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002559,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002561,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002543,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002555,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002558,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002547,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002542,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002537,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002539,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002541,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002548,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002614,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002619,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002606,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002634,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002643,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002647,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002656,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002657,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002650,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002652,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002640,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002678,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002679,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002719,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002712,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002711,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002692,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002703,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002754,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002756,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002768,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002777,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002772,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002779,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002731,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002721,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002743,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002734,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002762,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002742,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002767,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002745,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002747,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002748,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002814,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002813,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002812,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002795,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002802,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002819,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002834,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002828,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002826,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002867,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002878,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002852,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002863,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002923,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002910,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002936,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002915,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002943,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002957,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002999,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002987,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003069,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003056,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003067,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003054,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003092,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003125,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003096,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003090,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003083,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003079,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003118,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003087,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003113,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003078,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003085,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003129,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003131,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003075,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003185,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003192,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003167,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003175,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003147,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003146,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003165,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003236,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003246,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003222,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003235,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003202,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003206,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003218,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003266,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003263,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003262,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003256,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003259,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003282,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003299,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003332,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003315,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003311,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003328,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003308,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003331,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003380,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003379,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003369,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003359,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003361,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003394,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003398,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003402,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003413,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003420,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003473,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003442,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003423,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003457,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003459,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003456,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003433,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003440,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003445,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003509,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003502,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003533,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003592,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003596,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003552,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003570,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003548,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003616,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003605,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003643,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003654,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003644,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003652,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003691,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003687,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003754,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003763,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003749,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003717,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003738,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003780,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003775,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003771,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003777,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003773,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003790,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003824,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003829,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003861,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003830,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003849,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003851,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003907,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003937,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003932,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003880,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003903,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003878,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003894,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003895,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003891,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003902,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003869,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003874,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003955,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003943,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003951,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003968,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0003997,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004010,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004034,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004008,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004057,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004062,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004027,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004045,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004099,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004112,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004098,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004127,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004119,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004168,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004226,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004201,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004221,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004214,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004253,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004252,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004250,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004246,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004284,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004261,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004265,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004304,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004307,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004259,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004257,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004290,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004281,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005718,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004361,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004335,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004372,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004393,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004418,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004397,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004431,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004447,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004471,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004472,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004470,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004449,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004461,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004464,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004539,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004535,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004534,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004524,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004510,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004477,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004487,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004488,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004523,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004482,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004492,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004522,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004500,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004579,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004590,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004597,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004548,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004601,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004617,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004645,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004635,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004631,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004646,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004690,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004686,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004716,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004715,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004695,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004738,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004736,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004771,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004728,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004753,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004766,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004748,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004787,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004825,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004796,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004815,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004824,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004809,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004834,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004835,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004894,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004861,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004875,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004870,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004922,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004956,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004954,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004939,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004914,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004915,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004961,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004930,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004933,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004966,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004926,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004984,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004992,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004970,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004998,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0004973,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005008,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005036,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005052,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005059,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005032,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005025,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005072,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005051,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005029,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005027,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005031,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005061,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005074,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005092,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005091,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005085,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005100,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005115,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005107,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005114,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005113,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005105,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005117,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005109,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005076,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005103,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005166,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
